,Start,End,Time Series Start,Time Series End,Unit,Fuel classification,Pmax available,Pmax available after the outage,Reason,Last updated
404,2021-06-05T08:30:00+02:00,2021-06-05T18:00:00+02:00,2021-06-05T08:30:00+02:00,2021-06-05T18:00:00+02:00,Rentel Offshore WP,WI,307.0,264.0,FAILURE,2021-06-05T09:33:00+02:00
405,2021-06-04T19:29:00+02:00,2021-06-05T10:54:00+02:00,2021-06-04T19:29:00+02:00,2021-06-05T10:54:00+02:00,Oud-Lillo Monsanto,NG,43.0,0.0,Awaiting information,2021-06-05T11:26:00+02:00
406,2021-06-02T20:08:00+02:00,2021-06-02T21:15:00+02:00,2021-06-02T20:08:00+02:00,2021-06-02T21:15:00+02:00,TIHANGE 3,NU,1038.0,935.0,Operational maintenance,2021-06-02T21:58:00+02:00
407,2021-06-02T17:47:00+02:00,2021-06-02T18:58:00+02:00,2021-06-02T17:47:00+02:00,2021-06-02T18:58:00+02:00,Lillo Degussa GT1,NG,43.0,0.0,Awaiting information,2021-06-03T12:00:00+02:00
408,2021-06-02T06:15:00+02:00,2021-06-02T12:00:00+02:00,2021-06-02T06:15:00+02:00,2021-06-02T12:00:00+02:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2021-06-02T09:48:00+02:00
409,2021-05-31T17:09:00+02:00,2021-05-31T19:00:00+02:00,2021-05-31T17:09:00+02:00,2021-05-31T19:00:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2021-05-31T17:09:00+02:00
410,2021-05-31T17:09:00+02:00,2021-05-31T19:00:00+02:00,2021-05-31T17:09:00+02:00,2021-05-31T19:00:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2021-05-31T17:09:00+02:00
411,2021-05-28T13:38:00+02:00,2021-05-28T17:00:00+02:00,2021-05-28T13:38:00+02:00,2021-05-28T17:00:00+02:00,RODENHUIZE 4,Other,268.0,100.0,Awaiting information,2021-05-28T15:09:00+02:00
412,2021-05-27T22:04:00+02:00,2021-05-28T13:37:00+02:00,2021-05-27T22:04:00+02:00,2021-05-28T13:37:00+02:00,RODENHUIZE 4,Other,268.0,165.0,Awaiting information,2021-05-28T13:38:00+02:00
413,2021-05-27T09:00:00+02:00,2021-06-25T17:40:00+02:00,2021-05-27T09:00:00+02:00,2021-06-25T17:40:00+02:00,Beveren Ineos Phenolchemie,NG,23.0,0.0,Awaiting information,2021-06-25T17:40:00+02:00
414,2021-05-27T00:23:00+02:00,2021-05-27T05:00:00+02:00,2021-05-27T00:23:00+02:00,2021-05-27T05:00:00+02:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2021-05-27T05:00:00+02:00
415,2021-05-26T03:35:00+02:00,2021-05-27T00:23:00+02:00,2021-05-26T03:35:00+02:00,2021-05-27T00:23:00+02:00,RODENHUIZE 4,Other,268.0,160.0,Awaiting information,2021-05-27T00:24:00+02:00
416,2021-05-25T15:04:00+02:00,2021-05-25T17:53:00+02:00,2021-05-25T15:04:00+02:00,2021-05-25T17:53:00+02:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2021-05-25T17:54:00+02:00
417,2021-05-23T16:45:00+02:00,2021-05-23T19:00:00+02:00,2021-05-23T16:45:00+02:00,2021-05-23T19:00:00+02:00,Rentel Offshore WP,WI,307.0,271.0,FAILURE,2021-05-23T16:43:00+02:00
418,2021-05-23T16:45:00+02:00,2021-05-23T18:00:00+02:00,2021-05-23T16:45:00+02:00,2021-05-23T18:00:00+02:00,Rentel Offshore WP,WI,307.0,271.0,FAILURE,2021-05-23T17:14:00+02:00
419,2021-05-20T09:35:00+02:00,2021-05-20T13:00:00+02:00,2021-05-20T09:35:00+02:00,2021-05-20T13:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,260.0,Fuel Supply Failure,2021-05-20T09:53:00+02:00
420,2021-05-20T07:00:00+02:00,2021-05-20T13:00:00+02:00,2021-05-20T07:00:00+02:00,2021-05-20T13:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2021-05-20T10:04:00+02:00
421,2021-05-14T15:33:00+02:00,2021-05-14T19:30:00+02:00,2021-05-14T15:33:00+02:00,2021-05-14T19:30:00+02:00,Zelzate 2 Knippegroen,Other,315.0,120.0,Awaiting information,2021-05-14T19:30:00+02:00
422,2021-05-14T09:00:00+02:00,2021-06-29T10:29:00+02:00,2021-05-14T09:00:00+02:00,2021-06-29T10:29:00+02:00,Zwijndrecht Lanxess ST,NG,15.0,0.0,Overhaul,2021-06-29T10:30:00+02:00
423,2021-05-13T09:00:00+02:00,2021-05-13T18:00:00+02:00,2021-05-13T09:00:00+02:00,2021-05-13T18:00:00+02:00,Rentel Offshore WP,WI,307.0,272.0,MAINTENANCE,2021-05-12T19:59:00+02:00
424,2021-05-12T13:02:00+02:00,2021-05-12T20:59:00+02:00,2021-05-12T13:02:00+02:00,2021-05-12T20:59:00+02:00,Zelzate 2 Knippegroen,Other,315.0,125.0,Fuel Supply Failure,2021-05-12T20:59:00+02:00
425,2021-05-12T02:19:00+02:00,2021-05-12T13:00:00+02:00,2021-05-12T02:19:00+02:00,2021-05-12T13:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,150.0,Awaiting information,2021-05-12T12:31:00+02:00
426,2021-05-10T19:40:00+02:00,2021-05-12T04:00:00+02:00,2021-05-10T19:40:00+02:00,2021-05-12T04:00:00+02:00,Lillo Degussa GT1,NG,43.0,0.0,Technical failure,2021-05-12T05:13:00+02:00
427,2021-05-10T07:02:00+02:00,2021-05-10T21:44:00+02:00,2021-05-10T07:02:00+02:00,2021-05-10T21:44:00+02:00,Zelzate 2 Knippegroen,Other,315.0,220.0,Awaiting information,2021-05-10T22:05:00+02:00
428,2021-05-09T14:00:00+02:00,2021-05-09T18:00:00+02:00,2021-05-09T14:00:00+02:00,2021-05-09T18:00:00+02:00,Rentel Offshore WP,WI,307.0,280.0,FAILURE,2021-05-09T13:57:00+02:00
429,2021-05-08T21:00:00+02:00,2021-05-09T00:59:00+02:00,2021-05-08T21:00:00+02:00,2021-05-09T00:59:00+02:00,Zelzate 2 Knippegroen,Other,315.0,230.0,Fuel Supply Failure,2021-05-08T20:51:00+02:00
430,2021-05-07T07:08:00+02:00,2021-05-07T10:00:00+02:00,2021-05-07T07:08:00+02:00,2021-05-07T10:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,180.0,Awaiting information,2021-05-07T07:09:00+02:00
431,2021-05-06T07:25:00+02:00,2021-05-06T11:27:00+02:00,2021-05-06T07:25:00+02:00,2021-05-06T11:27:00+02:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Awaiting information,2021-05-06T11:27:00+02:00
432,2021-05-06T06:00:00+02:00,2021-05-06T07:00:00+02:00,2021-05-06T06:00:00+02:00,2021-05-06T07:00:00+02:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2021-05-06T05:59:00+02:00
433,2021-05-04T05:05:00+02:00,2021-05-06T01:00:00+02:00,2021-05-04T05:05:00+02:00,2021-05-06T01:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,225.0,Awaiting information,2021-05-04T21:06:00+02:00
434,2021-05-03T18:41:00+02:00,2021-05-05T18:27:00+02:00,2021-05-03T18:41:00+02:00,2021-05-05T18:27:00+02:00,Lillo Degussa GT2,NG,32.0,0.0,Awaiting information,2021-05-05T18:27:00+02:00
435,2021-05-02T19:51:00+02:00,2021-05-03T20:14:00+02:00,2021-05-02T19:51:00+02:00,2021-05-03T20:14:00+02:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Awaiting information,2021-05-03T20:14:00+02:00
436,2021-05-01T05:55:00+02:00,2021-05-01T16:00:00+02:00,2021-05-01T05:55:00+02:00,2021-05-01T16:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,240.0,Awaiting information,2021-05-01T12:27:00+02:00
437,2021-04-30T13:00:00+02:00,2021-05-01T13:00:00+02:00,2021-04-30T13:00:00+02:00,2021-05-01T13:00:00+02:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2021-04-30T11:55:00+02:00
438,2021-04-30T09:40:00+02:00,2021-04-30T21:23:00+02:00,2021-04-30T09:40:00+02:00,2021-04-30T21:23:00+02:00,Zelzate 2 Knippegroen,Other,315.0,180.0,Awaiting information,2021-04-30T21:24:00+02:00
439,2021-04-30T08:19:00+02:00,2021-04-30T09:40:00+02:00,2021-04-30T08:19:00+02:00,2021-04-30T09:40:00+02:00,Zelzate 2 Knippegroen,Other,315.0,220.0,Awaiting information,2021-04-30T09:40:00+02:00
440,2021-04-29T22:46:00+02:00,2021-04-30T06:28:00+02:00,2021-04-29T22:46:00+02:00,2021-04-30T06:28:00+02:00,Zelzate 2 Knippegroen,Other,315.0,230.0,Awaiting information,2021-04-30T06:28:00+02:00
441,2021-04-29T18:00:00+02:00,2021-04-30T13:00:00+02:00,2021-04-29T18:00:00+02:00,2021-04-30T13:00:00+02:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2021-04-29T20:39:00+02:00
442,2021-04-29T17:50:00+02:00,2021-04-30T09:00:00+02:00,2021-04-29T17:50:00+02:00,2021-04-30T09:00:00+02:00,Zeebrugge 2 Fluxys,NG,40.0,0.0,Technical failure,2021-04-29T19:21:00+02:00
443,2021-04-29T16:45:00+02:00,2021-05-01T14:30:00+02:00,2021-04-29T16:45:00+02:00,2021-05-01T14:30:00+02:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2021-05-01T14:43:00+02:00
444,2021-04-29T05:46:00+02:00,2021-05-10T17:12:00+02:00,2021-04-29T05:46:00+02:00,2021-05-10T17:12:00+02:00,Wilrijk Isvag,Other,12.0,0.0,Awaiting information,2021-05-10T17:12:00+02:00
445,2021-04-28T11:15:00+02:00,2021-04-28T13:00:00+02:00,2021-04-28T11:15:00+02:00,2021-04-28T13:00:00+02:00,EDF Luminus Seraing GT2,NG,150.0,0.0,Not provided,2021-04-28T11:28:00+02:00
446,2021-04-26T20:00:00+02:00,2021-04-26T22:17:00+02:00,2021-04-26T20:00:00+02:00,2021-04-26T22:17:00+02:00,Oud-Lillo Monsanto,NG,43.0,0.0,Technical failure,2021-04-26T22:17:00+02:00
447,2021-04-24T18:42:00+02:00,2021-05-14T12:00:00+02:00,2021-04-24T18:42:00+02:00,2021-05-14T12:00:00+02:00,TIHANGE 2,NU,1008.0,731.0,Operational maintenance,2021-05-12T11:33:00+02:00
448,2021-04-24T12:24:00+02:00,2021-04-25T10:26:00+02:00,2021-04-24T12:24:00+02:00,2021-04-25T10:26:00+02:00,Zandvliet Power,NG,386.0,0.0,Awaiting information,2021-04-25T10:27:00+02:00
449,2021-04-24T11:42:00+02:00,2021-04-24T18:42:00+02:00,2021-04-24T11:42:00+02:00,2021-04-24T18:42:00+02:00,TIHANGE 2,NU,1008.0,0.0,Automatic stop,2021-04-24T18:43:00+02:00
450,2021-04-24T07:02:00+02:00,2021-04-24T13:00:00+02:00,2021-04-24T07:02:00+02:00,2021-04-24T13:00:00+02:00,Lanaken Sappi,NG,43.0,0.0,Awaiting information,2021-04-24T07:03:00+02:00
451,2021-04-23T00:23:00+02:00,2021-04-24T09:47:00+02:00,2021-04-23T00:23:00+02:00,2021-04-24T09:47:00+02:00,TIHANGE 2,NU,1008.0,0.0,Automatic stop,2021-04-24T09:48:00+02:00
452,2021-04-21T18:29:00+02:00,2021-04-25T14:30:00+02:00,2021-04-21T18:29:00+02:00,2021-04-25T14:30:00+02:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2021-04-25T11:38:00+02:00
453,2021-04-21T15:32:00+02:00,2021-04-22T20:26:00+02:00,2021-04-21T15:32:00+02:00,2021-04-22T20:26:00+02:00,TIHANGE 2,NU,1008.0,0.0,Automatic stop,2021-04-22T20:26:00+02:00
454,2021-04-18T14:42:00+02:00,2021-04-18T19:21:00+02:00,2021-04-18T14:42:00+02:00,2021-04-18T19:21:00+02:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2021-04-18T19:21:00+02:00
455,2021-04-16T13:28:00+02:00,2021-04-30T14:58:00+02:00,2021-04-16T13:28:00+02:00,2021-04-30T14:58:00+02:00,Lillo Degussa ST,NG,10.0,0.0,Overhaul,2021-04-30T14:58:00+02:00
456,2021-04-13T12:23:00+02:00,2021-04-13T13:59:00+02:00,2021-04-13T12:23:00+02:00,2021-04-13T13:59:00+02:00,Zelzate 2 Knippegroen,Other,315.0,195.0,Awaiting information,2021-04-13T13:59:00+02:00
457,2021-04-12T19:04:00+02:00,2021-04-13T01:00:00+02:00,2021-04-12T19:04:00+02:00,2021-04-13T01:00:00+02:00,DOEL 3,NU,1006.0,590.0,Operational maintenance,2021-04-12T21:27:00+02:00
458,2021-04-12T14:07:00+02:00,2021-04-12T16:00:00+02:00,2021-04-12T14:07:00+02:00,2021-04-12T16:00:00+02:00,COO 6 T,WA,230.0,0.0,Awaiting information,2021-04-12T14:08:00+02:00
459,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,EDF Luminus Seraing GT1,NG,150.0,80.0,Not provided,2021-04-12T06:17:00+02:00
460,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,EDF Luminus Seraing GT2,NG,150.0,80.0,Not provided,2021-04-12T06:18:00+02:00
461,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,2021-04-12T05:00:00+02:00,2021-04-12T06:15:00+02:00,SERAING TV,NG,170.0,0.0,Not provided,2021-04-12T06:17:00+02:00
462,2021-04-11T18:21:00+02:00,2021-04-11T23:43:00+02:00,2021-04-11T18:21:00+02:00,2021-04-11T23:43:00+02:00,DROGENBOS GT1,NG,150.0,0.0,Technical failure,2021-04-11T23:43:00+02:00
463,2021-04-08T03:58:00+02:00,2021-04-08T10:00:00+02:00,2021-04-08T03:58:00+02:00,2021-04-08T10:00:00+02:00,Zelzate 2 Knippegroen,Other,315.0,200.0,Fuel Supply Failure,2021-04-08T08:23:00+02:00
464,2021-04-04T20:00:00+02:00,2021-04-06T16:01:00+02:00,2021-04-04T20:00:00+02:00,2021-04-06T16:01:00+02:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2021-04-06T16:02:00+02:00
465,2021-04-04T20:00:00+02:00,2021-04-06T16:01:00+02:00,2021-04-04T20:00:00+02:00,2021-04-06T16:01:00+02:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2021-04-06T16:02:00+02:00
466,2021-04-02T08:02:00+02:00,2021-04-03T00:59:00+02:00,2021-04-02T08:02:00+02:00,2021-04-03T00:59:00+02:00,Lillo Degussa GT2,NG,32.0,0.0,Technical failure,2021-04-02T08:03:00+02:00
467,2021-04-01T14:23:00+02:00,2021-04-02T00:59:00+02:00,2021-04-01T14:23:00+02:00,2021-04-02T00:59:00+02:00,Lillo Degussa GT2,NG,32.0,0.0,Technical failure,2021-04-01T14:23:00+02:00
468,2021-03-26T08:15:00+01:00,2021-04-03T01:00:00+02:00,2021-03-26T08:15:00+01:00,2021-04-03T01:00:00+02:00,DROGENBOS GT1,NG,150.0,0.0,Overhaul,2021-03-26T08:15:00+01:00
469,2021-03-26T08:15:00+01:00,2021-04-03T01:00:00+02:00,2021-03-26T08:15:00+01:00,2021-04-03T01:00:00+02:00,DROGENBOS ST,NG,160.0,0.0,Overhaul,2021-03-26T08:15:00+01:00
470,2021-03-25T22:14:00+01:00,2021-04-02T23:30:00+02:00,2021-03-25T22:14:00+01:00,2021-04-02T23:30:00+02:00,DROGENBOS GT2,NG,150.0,0.0,Overhaul,2021-03-25T22:14:00+01:00
471,2021-03-25T20:45:00+01:00,2021-03-25T23:45:00+01:00,2021-03-25T20:45:00+01:00,2021-03-25T23:45:00+01:00,RINGVAART STEG,NG,385.0,0.0,Not provided,2021-03-25T21:25:00+01:00
472,2021-03-24T09:30:00+01:00,2021-03-24T10:30:00+01:00,2021-03-24T09:30:00+01:00,2021-03-24T10:30:00+01:00,COO 2 T,WA,158.0,0.0,Overhaul,2021-03-24T09:12:00+01:00
473,2021-03-23T08:33:00+01:00,2021-03-23T15:12:00+01:00,2021-03-23T08:33:00+01:00,2021-03-23T15:12:00+01:00,Zeebrugge 2 Fluxys,NG,40.0,0.0,Awaiting information,2021-03-23T15:12:00+01:00
474,2021-03-21T03:14:00+01:00,2021-03-21T06:16:00+01:00,2021-03-21T03:14:00+01:00,2021-03-21T06:16:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2021-03-21T06:16:00+01:00
475,2021-03-21T03:00:00+01:00,2021-03-21T04:10:00+01:00,2021-03-21T03:00:00+01:00,2021-03-21T04:10:00+01:00,DROGENBOS GT1,NG,150.0,85.0,Awaiting information,2021-03-21T04:10:00+01:00
476,2021-03-21T01:30:00+01:00,2021-03-21T14:36:00+01:00,2021-03-21T01:30:00+01:00,2021-03-21T14:36:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2021-03-21T14:36:00+01:00
477,2021-03-21T01:30:00+01:00,2021-03-21T14:36:00+01:00,2021-03-21T01:30:00+01:00,2021-03-21T14:36:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2021-03-21T14:36:00+01:00
478,2021-03-20T20:36:00+01:00,2021-03-20T22:06:00+01:00,2021-03-20T20:36:00+01:00,2021-03-20T22:06:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2021-03-20T22:07:00+01:00
479,2021-03-20T20:36:00+01:00,2021-03-20T22:06:00+01:00,2021-03-20T20:36:00+01:00,2021-03-20T22:06:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2021-03-20T22:07:00+01:00
480,2021-03-16T17:46:00+01:00,2021-03-17T19:16:00+01:00,2021-03-16T17:46:00+01:00,2021-03-17T19:16:00+01:00,Wilrijk Isvag,Other,12.0,0.0,Awaiting information,2021-03-17T19:16:00+01:00
481,2021-03-15T19:44:00+01:00,2021-03-16T09:19:00+01:00,2021-03-15T19:44:00+01:00,2021-03-16T09:19:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Technical failure,2021-03-16T09:19:00+01:00
482,2021-03-14T21:12:00+01:00,2021-03-15T13:21:00+01:00,2021-03-14T21:12:00+01:00,2021-03-15T13:21:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Awaiting information,2021-03-15T13:21:00+01:00
483,2021-03-14T21:12:00+01:00,2021-03-15T13:21:00+01:00,2021-03-14T21:12:00+01:00,2021-03-15T13:21:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Awaiting information,2021-03-15T13:21:00+01:00
484,2021-03-13T17:28:00+01:00,2021-03-18T13:48:00+01:00,2021-03-13T17:28:00+01:00,2021-03-18T13:48:00+01:00,Zwijndrecht Lanxess ST,NG,15.0,0.0,Technical failure,2021-03-18T13:48:00+01:00
485,2021-03-09T09:45:00+01:00,2021-03-11T17:16:00+01:00,2021-03-09T09:45:00+01:00,2021-03-11T17:16:00+01:00,Wilrijk Isvag,Other,12.0,0.0,Awaiting information,2021-03-11T17:16:00+01:00
486,2021-03-08T19:09:00+01:00,2021-03-09T09:59:00+01:00,2021-03-08T19:09:00+01:00,2021-03-09T09:59:00+01:00,BEERSE TJ,LF,32.0,0.0,Technical failure,2021-03-09T10:00:00+01:00
487,2021-03-08T17:47:00+01:00,2021-03-09T12:00:00+01:00,2021-03-08T17:47:00+01:00,2021-03-09T12:00:00+01:00,VILVOORDE GT,NG,255.0,0.0,Technical failure,2021-03-08T21:20:00+01:00
488,2021-03-06T16:33:00+01:00,2021-03-06T20:00:00+01:00,2021-03-06T16:33:00+01:00,2021-03-06T20:00:00+01:00,Scheldelaan Exxonmobil,NG,140.0,0.0,Awaiting information,2021-03-06T16:34:00+01:00
489,2021-03-04T14:40:00+01:00,2021-03-04T16:00:00+01:00,2021-03-04T14:40:00+01:00,2021-03-04T16:00:00+01:00,COO 6 T,WA,230.0,0.0,Awaiting information,2021-03-04T14:40:00+01:00
490,2021-03-04T05:56:00+01:00,2021-03-04T09:00:00+01:00,2021-03-04T05:56:00+01:00,2021-03-04T09:00:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Awaiting information,2021-03-04T05:57:00+01:00
491,2021-03-03T09:15:00+01:00,2021-03-03T16:00:00+01:00,2021-03-03T09:15:00+01:00,2021-03-03T16:00:00+01:00,Northwind,WI,216.0,0.0,Overhaul,2021-03-03T09:09:00+01:00
492,2021-03-01T18:16:00+01:00,2021-03-02T07:00:00+01:00,2021-03-01T18:16:00+01:00,2021-03-02T07:00:00+01:00,DOEL 3,NU,1006.0,850.0,Operational maintenance,2021-03-01T20:48:00+01:00
493,2021-03-01T09:39:00+01:00,2021-03-02T23:59:00+01:00,2021-03-01T09:39:00+01:00,2021-03-02T23:59:00+01:00,Schaerbeek Siomab ST2,Other,15.0,0.0,Awaiting information,2021-03-01T09:39:00+01:00
494,2021-02-27T16:07:00+01:00,2021-03-01T12:00:00+01:00,2021-02-27T16:07:00+01:00,2021-03-01T12:00:00+01:00,TIHANGE 1S,NU,481.0,470.0,Technical issue on 1 pump,2021-02-27T16:10:00+01:00
495,2021-02-25T15:20:00+01:00,2021-02-25T18:00:00+01:00,2021-02-25T15:20:00+01:00,2021-02-25T18:00:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2021-02-25T16:53:00+01:00
496,2021-02-20T00:00:00+01:00,2021-02-21T18:00:00+01:00,2021-02-20T00:00:00+01:00,2021-02-21T18:00:00+01:00,EDF Luminus Seraing GT1,NG,150.0,0.0,Not provided,2021-02-19T23:22:00+01:00
497,2021-02-18T11:00:00+01:00,2021-02-18T16:00:00+01:00,2021-02-18T11:00:00+01:00,2021-02-18T16:00:00+01:00,COO 1 T,WA,158.0,0.0,Awaiting information,2021-02-18T11:00:00+01:00
498,2021-02-16T18:04:00+01:00,2021-02-18T15:05:00+01:00,2021-02-16T18:04:00+01:00,2021-02-18T15:05:00+01:00,Zedelgem TJ,LF,18.0,0.0,TJ unreacheable due to issues on Proximus network.,2021-02-18T15:06:00+01:00
499,2021-02-15T10:00:00+01:00,2021-02-15T12:00:00+01:00,2021-02-15T10:00:00+01:00,2021-02-15T12:00:00+01:00,COO 1 T,WA,158.0,0.0,Awaiting information,2021-02-15T09:17:00+01:00
500,2021-02-13T16:12:00+01:00,2021-02-13T18:57:00+01:00,2021-02-13T16:12:00+01:00,2021-02-13T18:57:00+01:00,DROGENBOS GT1,NG,150.0,0.0,Awaiting information,2021-02-13T18:57:00+01:00
501,2021-02-13T00:00:00+01:00,2021-02-14T18:00:00+01:00,2021-02-13T00:00:00+01:00,2021-02-14T18:00:00+01:00,EDF Luminus Seraing GT1,NG,150.0,0.0,Not provided,2021-02-12T10:55:00+01:00
502,2021-02-12T08:00:00+01:00,2021-02-22T11:00:00+01:00,2021-02-12T08:00:00+01:00,2021-02-22T11:00:00+01:00,Oud-Lillo Monsanto,NG,43.0,0.0,Awaiting information,2021-02-19T16:04:00+01:00
503,2021-02-11T10:05:00+01:00,2021-02-23T02:14:00+01:00,2021-02-11T10:05:00+01:00,2021-02-23T02:14:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Technical failure,2021-02-22T09:22:00+01:00
504,2021-02-11T06:22:00+01:00,2021-02-11T10:05:00+01:00,2021-02-11T06:22:00+01:00,2021-02-11T10:05:00+01:00,Zelzate 2 Knippegroen,Other,315.0,160.0,Awaiting information,2021-02-11T10:06:00+01:00
505,2021-02-09T19:00:00+01:00,2021-02-10T14:11:00+01:00,2021-02-09T19:00:00+01:00,2021-02-10T14:11:00+01:00,Oud-Lillo Monsanto,NG,43.0,0.0,Awaiting information,2021-02-10T14:11:00+01:00
506,2021-02-09T07:10:00+01:00,2021-02-09T08:10:00+01:00,2021-02-09T07:10:00+01:00,2021-02-09T08:10:00+01:00,Marcinelle Energie (Carsid),NG,413.0,0.0,Technical Failure,2021-02-09T07:17:00+01:00
507,2021-02-08T14:37:00+01:00,2021-02-13T07:23:00+01:00,2021-02-08T14:37:00+01:00,2021-02-13T07:23:00+01:00,RODENHUIZE 4,Other,268.0,0.0,Awaiting information,2021-02-13T07:23:00+01:00
508,2021-02-08T08:10:00+01:00,2021-02-08T11:48:00+01:00,2021-02-08T08:10:00+01:00,2021-02-08T11:48:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Technical failure,2021-02-08T11:48:00+01:00
509,2021-02-08T06:44:00+01:00,2021-02-08T08:10:00+01:00,2021-02-08T06:44:00+01:00,2021-02-08T08:10:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,131.0,Technical failure,2021-02-08T08:10:00+01:00
510,2021-02-07T06:04:00+01:00,2021-02-11T04:11:00+01:00,2021-02-07T06:04:00+01:00,2021-02-11T04:11:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2021-02-11T04:11:00+01:00
511,2021-02-05T09:42:00+01:00,2021-02-07T02:44:00+01:00,2021-02-05T09:42:00+01:00,2021-02-07T02:44:00+01:00,Zelzate 2 Knippegroen,Other,315.0,0.0,Awaiting information,2021-02-07T02:45:00+01:00
512,2021-01-30T16:22:00+01:00,2021-01-30T17:23:00+01:00,2021-01-30T16:22:00+01:00,2021-01-30T17:23:00+01:00,Amercoeur 1 R ST,NG,162.0,0.0,Start delay,2021-01-30T17:23:00+01:00
513,2021-01-30T16:22:00+01:00,2021-01-30T17:23:00+01:00,2021-01-30T16:22:00+01:00,2021-01-30T17:23:00+01:00,Amercoeur 1 R GT,NG,289.0,0.0,Start delay,2021-01-30T17:23:00+01:00
514,2021-01-29T18:20:00+01:00,2021-01-30T11:14:00+01:00,2021-01-29T18:20:00+01:00,2021-01-30T11:14:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Grid connection failure,2021-01-30T11:14:00+01:00
515,2021-01-29T09:30:00+01:00,2021-01-29T18:58:00+01:00,2021-01-29T09:30:00+01:00,2021-01-29T18:58:00+01:00,Lillo Degussa GT2,NG,32.0,0.0,Awaiting information,2021-01-29T18:58:00+01:00
516,2021-01-27T09:45:00+01:00,2021-01-28T15:54:00+01:00,2021-01-27T09:45:00+01:00,2021-01-28T15:54:00+01:00,Zeebrugge 2 Fluxys,NG,40.0,0.0,Awaiting information,2021-01-28T15:55:00+01:00
517,2021-01-26T20:42:00+01:00,2021-01-27T11:50:00+01:00,2021-01-26T20:42:00+01:00,2021-01-27T11:50:00+01:00,SAINT-GHISLAIN STEG,NG,350.0,0.0,Awaiting information,2021-01-27T11:51:00+01:00
518,2021-01-26T18:11:00+01:00,2021-01-26T19:15:00+01:00,2021-01-26T18:11:00+01:00,2021-01-26T19:15:00+01:00,Oud-Lillo Monsanto,NG,43.0,0.0,Fire alarm,2021-01-26T19:15:00+01:00
519,2021-01-26T06:18:00+01:00,2021-01-27T12:00:00+01:00,2021-01-26T06:18:00+01:00,2021-01-27T12:00:00+01:00,Lillo Degussa GT2,NG,32.0,0.0,Awaiting information,2021-01-26T06:56:00+01:00
520,2021-01-24T20:22:00+01:00,2021-01-25T00:44:00+01:00,2021-01-24T20:22:00+01:00,2021-01-25T00:44:00+01:00,Amercoeur 1 R GT,NG,289.0,88.0,Awaiting information,2021-01-25T00:45:00+01:00
521,2021-01-24T20:22:00+01:00,2021-01-25T00:44:00+01:00,2021-01-24T20:22:00+01:00,2021-01-25T00:44:00+01:00,Amercoeur 1 R ST,NG,162.0,47.0,Awaiting information,2021-01-25T00:45:00+01:00
